Measure #,End-Use,Measure Name,Program,Home Type,Income Type,Replacement Type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6006,HVAC,"Smart Thermostat, Residential (HP heating)",HVAC Optimization,SF,NLI,Retrofit,30.00,29.00,28.00,29.00,30.00,31.00,31.00,31.00,31.00,32.00,33.00,34.00,35.00,35.00,36.00,37.00,38.00,39.00,40.00,41.00,30.00,59.00,88.00,117.00,147.00,177.00,208.00,239.00,270.00,302.00,335.00,364.00,394.00,426.00,458.00,490.00,524.00,558.00,594.00,630.00
2002,Behavior,Home Energy Reports,Behavioral Program - Future Offering,SF,All,NC,5.00,9.00,35.00,78.00,140.00,224.00,344.00,508.00,723.00,858.00,948.00,1038.00,1129.00,1221.00,1314.00,1407.00,1501.00,1596.00,1691.00,1788.00,5.00,9.00,35.00,78.00,140.00,224.00,344.00,508.00,723.00,858.00,948.00,1038.00,1129.00,1221.00,1314.00,1407.00,1501.00,1596.00,1691.00,1788.00
7151,Lighting,ENERGY STAR ceiling fan,CAMR,MF,All,ROB,6.00,16.00,27.00,38.00,66.00,98.00,125.00,142.00,151.00,151.00,145.00,135.00,124.00,113.00,85.00,54.00,27.00,9.00,0.00,0.00,6.00,23.00,49.00,88.00,154.00,252.00,376.00,518.00,669.00,820.00,964.00,1097.00,1217.00,1325.00,1400.00,1439.00,1447.00,1435.00,1413.00,1390.00
7065,Lighting,LED Holiday Lights,Efficient Product Marketplace,SF,All,ROB,14.00,36.00,60.00,85.00,133.00,152.00,146.00,123.00,97.00,49.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,50.00,109.00,194.00,327.00,476.00,617.00,731.00,814.00,844.00,837.00,815.00,797.00,782.00,775.00,773.00,773.00,773.00,773.00,773.00
7023,Lighting,LED 7 W replacing 35 W MR16 - outdoor,Residential Lighting Efficiency Program,SF,NLI,ROB,1.00,2.00,4.00,7.00,9.00,15.00,23.00,34.00,46.00,58.00,68.00,76.00,81.00,84.00,84.00,83.00,83.00,80.00,78.00,75.00,1.00,3.00,7.00,13.00,23.00,38.00,61.00,95.00,142.00,200.00,268.00,344.00,425.00,509.00,593.00,676.00,759.00,838.00,915.00,989.00
7099,Lighting,LED 19-21 W replacing 90 W halogen downlight - indoor,Residential Lighting Efficiency Program,MF,NLI,Retrofit,12.00,12.00,13.00,13.00,13.00,14.00,14.00,14.00,15.00,15.00,15.00,16.00,16.00,17.00,17.00,17.00,18.00,18.00,19.00,19.00,12.00,24.00,37.00,50.00,63.00,77.00,91.00,105.00,120.00,135.00,150.00,166.00,182.00,199.00,216.00,231.00,247.00,264.00,280.00,298.00
4023,Cooling,"ENERGY STAR room air conditioner, 20,000 to 27,999 Btuh",Home Energy Improvement Program,SF,LI,ROB,6.00,16.00,27.00,38.00,66.00,98.00,125.00,142.00,152.00,145.00,135.00,125.00,113.00,85.00,54.00,27.00,9.00,0.00,0.00,0.00,6.00,23.00,49.00,88.00,154.00,252.00,377.00,519.00,670.00,815.00,948.00,1068.00,1176.00,1251.00,1290.00,1299.00,1287.00,1264.00,1242.00,1222.00
1041,Appliance,"Room Air Cleaner, Residential",Efficient Product Marketplace - Future Offering,SF,All,NC,0.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,3.00,7.00,8.00,9.00,10.00,10.00,11.00,11.00,11.00,11.00,14.00,13.00,0.00,0.00,1.00,2.00,3.00,5.00,6.00,9.00,12.00,19.00,27.00,35.00,45.00,55.00,66.00,77.00,88.00,98.00,111.00,123.00
7043,Lighting,LED 7 W replacing 50 W MR16 - indoor,Residential Lighting Efficiency Program,SF,LI,ROB,4.00,5.00,12.00,21.00,29.00,47.00,73.00,107.00,145.00,183.00,214.00,238.00,254.00,264.00,264.00,260.00,259.00,252.00,244.00,235.00,4.00,9.00,21.00,42.00,71.00,118.00,192.00,299.00,444.00,627.00,841.00,1079.00,1333.00,1597.00,1862.00,2121.00,2380.00,2630.00,2871.00,3101.00
7091,Lighting,LED 22 W replacing 72 W halogen (100 W equivalent) - indoor,Home Energy Improvement Program,MF,NLI,Retrofit,84.00,82.00,80.00,78.00,76.00,74.00,72.00,70.00,69.00,67.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,167.00,247.00,325.00,401.00,475.00,547.00,617.00,685.00,752.00,786.00,786.00,786.00,786.00,786.00,773.00,761.00,749.00,738.00,726.00
7130,Lighting,LED 7 W replacing 50 W MR16 - indoor,CAMR,MF,LI,ROB,5.00,12.00,20.00,28.00,45.00,69.00,100.00,138.00,178.00,215.00,246.00,269.00,285.00,295.00,295.00,291.00,284.00,276.00,267.00,251.00,5.00,17.00,37.00,65.00,110.00,178.00,278.00,416.00,594.00,809.00,1055.00,1324.00,1609.00,1905.00,2200.00,2490.00,2772.00,3045.00,3308.00,3552.00
1029,Appliance,CEE Tier II Refrigerator,Refrigerator Exchange,SF,All,NC,2.00,3.00,7.00,12.00,17.00,23.00,30.00,39.00,49.00,61.00,74.00,87.00,99.00,110.00,226.00,242.00,251.00,257.00,261.00,263.00,2.00,4.00,11.00,23.00,40.00,63.00,93.00,132.00,181.00,242.00,316.00,402.00,501.00,612.00,838.00,1079.00,1329.00,1584.00,1843.00,2103.00
4081,Cooling,"Fan Controller for Air Conditioner, Residential",HVAC Optimization,MF,NLI,Retrofit,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,3.00,4.00,6.00,7.00,9.00,10.00,12.00,14.00,15.00,17.00,19.00,21.00,22.00,24.00,26.00,28.00,30.00,32.00,34.00
3104,Building Shell,"Ceiling insulation, increase to R-38_Gas_AC",CAMR,MF,LI,Retrofit,141.00,137.00,132.00,128.00,124.00,120.00,117.00,113.00,109.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.00,277.00,407.00,533.00,654.00,770.00,881.00,988.00,1087.00,1124.00,1111.00,1077.00,1043.00,1010.00,977.00,945.00,911.00,879.00,850.00,821.00
4091,Cooling,"Condenser Coil Cleaning, Residential",HVAC Optimization,MF,LI,Retrofit,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,3.00,6.00,9.00,12.00,16.00,18.00,21.00,24.00,27.00,31.00,34.00,37.00,41.00,44.00,48.00,51.00,55.00,59.00,63.00,67.00
3103,Building Shell,"Ceiling insulation, increase to R-30_Gas_AC",CAMR,MF,LI,Retrofit,138.00,134.00,129.00,125.00,121.00,118.00,114.00,110.00,106.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,271.00,398.00,521.00,639.00,753.00,862.00,966.00,1063.00,1099.00,1086.00,1053.00,1019.00,987.00,955.00,923.00,891.00,860.00,831.00,803.00
7008,Lighting,LED 22 W replacing 72 W halogen (100 W equivalent) - outdoor,Home Energy Improvement Program,SF,NLI,Retrofit,11.00,12.00,12.00,12.00,13.00,13.00,13.00,14.00,14.00,14.00,15.00,15.00,15.00,16.00,16.00,17.00,17.00,17.00,18.00,18.00,11.00,23.00,35.00,48.00,60.00,73.00,86.00,100.00,114.00,128.00,143.00,158.00,173.00,189.00,205.00,220.00,235.00,250.00,266.00,283.00
7030,Lighting,LED 15-21 W replacing 53 W halogen (75 W equivalent) - indoor,Residential Lighting Efficiency Program,SF,LI,Retrofit,7.00,7.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,11.00,11.00,11.00,11.00,12.00,7.00,15.00,22.00,30.00,38.00,47.00,55.00,64.00,72.00,82.00,91.00,100.00,110.00,120.00,131.00,140.00,150.00,160.00,170.00,180.00
1057,Appliance,"CEE Tier II Clothes Washer, Elec DHW, Electric or Gas Dryer (2.2 MEF)",Efficient Product Marketplace,MF,All,ROB,2.00,9.00,23.00,39.00,56.00,87.00,109.00,119.00,119.00,119.00,119.00,118.00,110.00,96.00,80.00,64.00,32.00,11.00,0.00,0.00,2.00,11.00,34.00,73.00,129.00,216.00,324.00,444.00,563.00,682.00,801.00,919.00,1027.00,1120.00,1194.00,1249.00,1269.00,1263.00,1245.00,1227.00
7098,Lighting,LED 14-18 W replacing 75 W halogen downlight - indoor,Residential Lighting Efficiency Program,MF,NLI,Retrofit,10.00,10.00,11.00,11.00,11.00,11.00,12.00,12.00,12.00,13.00,13.00,13.00,14.00,14.00,14.00,15.00,15.00,15.00,16.00,16.00,10.00,21.00,31.00,42.00,53.00,65.00,77.00,89.00,101.00,114.00,126.00,140.00,153.00,167.00,182.00,195.00,208.00,222.00,236.00,251.00
1058,Appliance,"CEE Tier III Clothes Washer, Elec DHW, Electric or Gas Dryer (2.4 MEF)",Efficient Product Marketplace,MF,All,ROB,2.00,10.00,24.00,40.00,57.00,89.00,111.00,122.00,122.00,122.00,122.00,120.00,112.00,98.00,82.00,65.00,33.00,11.00,0.00,0.00,2.00,11.00,35.00,75.00,131.00,220.00,331.00,453.00,574.00,696.00,817.00,937.00,1048.00,1142.00,1218.00,1275.00,1294.00,1289.00,1270.00,1252.00
7150,Lighting,Linear Fixture,Biz-CDI,MF,All,ROB,5.00,13.00,22.00,32.00,55.00,82.00,104.00,119.00,127.00,127.00,127.00,121.00,113.00,104.00,95.00,71.00,45.00,22.00,8.00,0.00,5.00,19.00,41.00,73.00,129.00,211.00,315.00,433.00,560.00,686.00,813.00,933.00,1044.00,1145.00,1235.00,1298.00,1330.00,1337.00,1327.00,1308.00
7100,Lighting,LED 4 W replacing 20 W MR16 - indoor,Residential Lighting Efficiency Program,MF,NLI,ROB,1.00,1.00,3.00,5.00,7.00,10.00,16.00,23.00,32.00,41.00,50.00,57.00,62.00,66.00,68.00,67.00,67.00,65.00,63.00,62.00,1.00,2.00,5.00,9.00,16.00,26.00,42.00,65.00,97.00,138.00,187.00,244.00,306.00,371.00,440.00,506.00,573.00,638.00,701.00,761.00
7113,Lighting,LED Outdoor Specialty Lamp - 10 watt avg.,Residential Lighting Efficiency Program,MF,NLI,ROB,1.00,2.00,4.00,7.00,10.00,16.00,24.00,33.00,46.00,58.00,68.00,75.00,78.00,75.00,68.00,55.00,41.00,28.00,17.00,9.00,1.00,3.00,7.00,14.00,24.00,40.00,63.00,96.00,142.00,199.00,266.00,340.00,415.00,486.00,549.00,597.00,629.00,647.00,652.00,650.00
1023,Appliance,"ENERGY STAR dishwasher, standard size, CEE Tier 1, electric DHW",Efficient Product Marketplace - Future Offering,SF,All,ROB,13.00,34.00,56.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,67.00,47.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,47.00,103.00,184.00,264.00,344.00,424.00,504.00,585.00,665.00,729.00,771.00,787.00,775.00,763.00,751.00,738.00,726.00,714.00,702.00
3085,Building Shell,Reflective Window Film (reduces SHGC to 0.39)_N/A_AC,Consumer Rebate Program - Future Offering,MF,NLI,Retrofit,215.00,277.00,214.00,162.00,121.00,89.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,215.00,490.00,701.00,859.00,974.00,1057.00,1050.00,1042.00,1032.00,1022.00,1009.00,967.00,915.00,873.00,838.00,808.00,781.00,767.00,754.00,741.00
1013,Appliance,"ENERGY STAR Clothes Washer, Elec DHW, Electric or Gas Dryer (2.0 MEF)",Efficient Product Marketplace,SF,All,ROB,2.00,9.00,23.00,38.00,54.00,84.00,105.00,115.00,115.00,115.00,115.00,114.00,106.00,93.00,78.00,61.00,31.00,10.00,0.00,0.00,2.00,11.00,33.00,71.00,124.00,208.00,313.00,428.00,543.00,659.00,774.00,887.00,992.00,1081.00,1153.00,1206.00,1225.00,1220.00,1202.00,1185.00
4036,Cooling,"Split-system air conditioner, 19 SEER, 14 EER (after 1/1/15)",Consumer Rebate Program,SF,All,ROB,0.00,5.00,11.00,19.00,27.00,45.00,71.00,102.00,135.00,164.00,185.00,200.00,208.00,208.00,208.00,208.00,203.00,197.00,189.00,181.00,0.00,5.00,16.00,35.00,63.00,108.00,179.00,281.00,415.00,579.00,763.00,963.00,1171.00,1379.00,1586.00,1794.00,1995.00,2189.00,2375.00,2550.00
7029,Lighting,LED 10-13 W replacing 43 W halogen (60 W equivalent) - indoor,Residential Lighting Efficiency Program,SF,LI,Retrofit,10.00,10.00,10.00,11.00,11.00,11.00,11.00,12.00,12.00,12.00,13.00,13.00,13.00,13.00,14.00,14.00,15.00,15.00,15.00,16.00,10.00,20.00,30.00,41.00,51.00,63.00,74.00,85.00,97.00,109.00,122.00,135.00,148.00,161.00,175.00,188.00,201.00,214.00,228.00,242.00
7152,Lighting,LED Holiday Lights,Efficient Product Marketplace,MF,All,ROB,11.00,26.00,44.00,63.00,98.00,112.00,108.00,91.00,72.00,36.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,37.00,81.00,144.00,242.00,352.00,456.00,540.00,602.00,623.00,619.00,602.00,589.00,578.00,573.00,571.00,571.00,571.00,571.00,571.00
1007,Appliance,ENERGY STAR Refrigerator,Refrigerator Exchange,SF,LI,ROB,1.00,3.00,6.00,11.00,15.00,25.00,39.00,56.00,74.00,90.00,102.00,110.00,115.00,115.00,114.00,113.00,109.00,105.00,100.00,90.00,1.00,4.00,10.00,21.00,36.00,61.00,100.00,156.00,230.00,321.00,423.00,533.00,648.00,763.00,877.00,989.00,1097.00,1200.00,1298.00,1384.00
1020,Appliance,"Clothes Dryer, Residential",Efficient Product Marketplace - Future Offering,SF,All,ROB,3.00,8.00,13.00,17.00,25.00,36.00,50.00,65.00,80.00,92.00,100.00,103.00,102.00,98.00,93.00,88.00,81.00,75.00,71.00,68.00,3.00,11.00,24.00,40.00,63.00,97.00,142.00,198.00,265.00,337.00,411.00,482.00,541.00,592.00,639.00,689.00,727.00,766.00,812.00,860.00
9017,Water Heating,"ENERGY STAR HP water heater, 50 gal., space htg-heat pump",HVAC Optimization - Future Offering,SF,All,ROB,4.00,9.00,15.00,21.00,33.00,50.00,72.00,100.00,131.00,163.00,188.00,206.00,217.00,223.00,219.00,203.00,180.00,152.00,121.00,89.00,4.00,13.00,28.00,49.00,82.00,132.00,204.00,303.00,435.00,598.00,785.00,989.00,1204.00,1424.00,1638.00,1834.00,2003.00,2141.00,2242.00,2307.00
4002,Cooling,"Airflow Adjustment, Residential",HVAC Optimization,SF,NLI,Retrofit,2.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,2.00,5.00,8.00,10.00,13.00,16.00,18.00,21.00,23.00,26.00,29.00,31.00,34.00,37.00,40.00,43.00,47.00,50.00,53.00,57.00
9061,Water Heating,"ENERGY STAR HP water heater, 50 gal., space htg-heat pump",CAMR,MF,All,ROB,3.00,7.00,12.00,17.00,26.00,39.00,56.00,78.00,103.00,127.00,147.00,161.00,170.00,174.00,171.00,158.00,141.00,119.00,94.00,70.00,3.00,10.00,22.00,38.00,64.00,103.00,159.00,237.00,339.00,467.00,613.00,773.00,941.00,1112.00,1280.00,1432.00,1565.00,1672.00,1751.00,1802.00
7037,Lighting,LED 10-13 W replacing 50 W halogen downlight - indoor,Residential Lighting Efficiency Program,SF,LI,Retrofit,10.00,10.00,10.00,10.00,11.00,11.00,11.00,11.00,12.00,12.00,12.00,12.00,13.00,13.00,13.00,14.00,14.00,14.00,15.00,15.00,10.00,19.00,29.00,40.00,50.00,61.00,72.00,83.00,95.00,106.00,119.00,131.00,144.00,157.00,170.00,183.00,195.00,208.00,222.00,235.00
1044,Appliance,Refrigerator Recycling,Refrigerator Turn-In & Recycle,MF,NLI,Recycle,2.00,2.00,6.00,10.00,15.00,20.00,26.00,33.00,42.00,51.00,61.00,72.00,81.00,90.00,97.00,103.00,108.00,112.00,115.00,117.00,2.00,5.00,11.00,21.00,36.00,53.00,77.00,104.00,135.00,172.00,213.00,259.00,307.00,355.00,401.00,443.00,479.00,510.00,535.00,555.00
7101,Lighting,LED 6 W replacing 20 W MR16 - indoor,Residential Lighting Efficiency Program,MF,NLI,ROB,1.00,1.00,2.00,4.00,6.00,9.00,14.00,20.00,28.00,36.00,43.00,49.00,54.00,57.00,59.00,58.00,58.00,57.00,55.00,53.00,1.00,2.00,4.00,8.00,14.00,23.00,37.00,57.00,84.00,120.00,163.00,212.00,266.00,323.00,382.00,440.00,498.00,555.00,609.00,662.00
1072,Appliance,CEE Tier II Refrigerator,Refrigerator Exchange,MF,All,NC,1.00,2.00,5.00,9.00,13.00,18.00,23.00,30.00,38.00,47.00,57.00,67.00,76.00,85.00,175.00,186.00,194.00,199.00,202.00,203.00,1.00,3.00,9.00,18.00,31.00,48.00,71.00,101.00,140.00,187.00,244.00,311.00,387.00,472.00,647.00,833.00,1025.00,1223.00,1422.00,1623.00
7020,Lighting,LED 19-21 W replacing 90 W halogen downlight - outdoor,Residential Lighting Efficiency Program,SF,NLI,Retrofit,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,11.00,11.00,11.00,11.00,12.00,12.00,12.00,13.00,13.00,13.00,14.00,9.00,17.00,26.00,36.00,45.00,55.00,65.00,75.00,85.00,96.00,107.00,118.00,129.00,141.00,153.00,164.00,176.00,187.00,199.00,211.00
3117,Building Shell,Wall Insulation (R-13)_Gas_AC,CAMR,MF,All,Retrofit,311.00,360.00,265.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311.00,669.00,930.00,924.00,918.00,913.00,907.00,900.00,891.00,882.00,872.00,860.00,848.00,835.00,823.00,809.00,794.00,779.00,765.00,752.00
6055,HVAC,"Ductless mini-split heat pump, 16 SEER (after 1/1/15)",Consumer Rebate Program,MF,All,ROB,0.00,3.00,9.00,15.00,21.00,36.00,53.00,67.00,77.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,78.00,73.00,67.00,61.00,0.00,4.00,12.00,27.00,48.00,83.00,136.00,204.00,280.00,362.00,443.00,525.00,607.00,688.00,769.00,851.00,928.00,999.00,1063.00,1121.00
7126,Lighting,LED 19-21 W replacing 90 W halogen downlight - indoor,CAMR,MF,LI,Retrofit,78.00,76.00,74.00,72.00,71.00,69.00,67.00,65.00,64.00,62.00,61.00,59.00,58.00,56.00,55.00,53.00,52.00,51.00,49.00,48.00,78.00,154.00,229.00,301.00,372.00,440.00,507.00,572.00,635.00,697.00,758.00,817.00,874.00,930.00,985.00,1027.00,1067.00,1107.00,1146.00,1183.00
7090,Lighting,LED 15-21 W replacing 53 W halogen (75 W equivalent) - indoor,Home Energy Improvement Program,MF,NLI,Retrofit,58.00,57.00,55.00,54.00,53.00,51.00,50.00,49.00,47.00,46.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,115.00,170.00,224.00,276.00,328.00,377.00,426.00,473.00,519.00,542.00,542.00,542.00,542.00,542.00,534.00,525.00,517.00,509.00,501.00
7042,Lighting,LED 7 W replacing 35 W MR16 - indoor,Residential Lighting Efficiency Program,SF,LI,ROB,2.00,3.00,7.00,12.00,17.00,27.00,42.00,62.00,84.00,105.00,123.00,137.00,146.00,152.00,152.00,150.00,149.00,145.00,140.00,135.00,2.00,5.00,12.00,24.00,41.00,68.00,110.00,172.00,255.00,360.00,483.00,620.00,766.00,918.00,1070.00,1219.00,1368.00,1511.00,1650.00,1782.00
4056,Cooling,"Ductless mini-split air conditioner, 21 SEER (after 1/1/15)",Consumer Rebate Program,SF,All,ROB,0.00,4.00,10.00,16.00,23.00,39.00,60.00,87.00,115.00,140.00,158.00,171.00,178.00,178.00,178.00,178.00,174.00,168.00,161.00,154.00,0.00,4.00,14.00,30.00,54.00,92.00,153.00,240.00,355.00,494.00,653.00,823.00,1001.00,1178.00,1356.00,1533.00,1705.00,1871.00,2029.00,2180.00
1063,Appliance,"Clothes Dryer, Residential",Efficient Product Marketplace - Future Offering,MF,All,ROB,3.00,7.00,11.00,15.00,21.00,31.00,42.00,55.00,68.00,78.00,84.00,87.00,86.00,82.00,79.00,74.00,68.00,64.00,60.00,57.00,3.00,10.00,20.00,34.00,53.00,82.00,120.00,168.00,224.00,285.00,348.00,407.00,457.00,500.00,540.00,583.00,614.00,648.00,686.00,726.00
6018,HVAC,"Heat pump, 16 SEER, 8.4 HSPF (after 1/1/15)",Consumer Rebate Program,SF,All,ROB,0.00,3.00,8.00,13.00,19.00,33.00,49.00,62.00,70.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,72.00,67.00,62.00,56.00,0.00,3.00,11.00,25.00,44.00,77.00,125.00,187.00,257.00,332.00,407.00,482.00,557.00,632.00,706.00,781.00,852.00,917.00,977.00,1029.00
7129,Lighting,LED 7 W replacing 35 W MR16 - indoor,CAMR,MF,LI,ROB,3.00,8.00,13.00,19.00,31.00,48.00,70.00,94.00,118.00,139.00,154.00,165.00,171.00,171.00,171.00,168.00,163.00,158.00,152.00,141.00,3.00,11.00,25.00,44.00,74.00,122.00,191.00,286.00,404.00,543.00,697.00,862.00,1033.00,1204.00,1376.00,1543.00,1705.00,1861.00,2011.00,2147.00
6038,HVAC,"Smart Thermostat, Residential (Resistance heating)",HVAC Optimization,MF,NLI,Retrofit,18.00,17.00,17.00,17.00,18.00,18.00,19.00,18.00,19.00,19.00,19.00,20.00,20.00,21.00,22.00,22.00,23.00,23.00,24.00,24.00,18.00,35.00,52.00,69.00,87.00,105.00,123.00,141.00,160.00,179.00,198.00,216.00,234.00,252.00,271.00,290.00,310.00,331.00,352.00,373.00
4140,Cooling,Solar attic fan,Consumer Rebate Program - Future Offering,MF,ALL,NC,4.00,9.00,15.00,22.00,30.00,39.00,51.00,65.00,80.00,97.00,215.00,240.00,263.00,281.00,295.00,303.00,306.00,305.00,299.00,291.00,4.00,13.00,28.00,51.00,80.00,120.00,171.00,235.00,315.00,412.00,626.00,865.00,1124.00,1402.00,1692.00,1988.00,2286.00,2580.00,2867.00,3142.00
7089,Lighting,LED 10-13 W replacing 43 W halogen (60 W equivalent) - indoor,Home Energy Improvement Program,MF,NLI,Retrofit,53.00,52.00,50.00,49.00,48.00,47.00,46.00,44.00,43.00,42.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,105.00,155.00,205.00,252.00,299.00,344.00,389.00,432.00,474.00,495.00,495.00,495.00,495.00,495.00,487.00,480.00,472.00,465.00,457.00
7019,Lighting,LED 14-18 W replacing 75 W halogen downlight - outdoor,Residential Lighting Efficiency Program,SF,NLI,Retrofit,7.00,7.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,11.00,11.00,11.00,12.00,7.00,15.00,22.00,30.00,38.00,46.00,54.00,63.00,72.00,81.00,90.00,99.00,109.00,119.00,129.00,138.00,148.00,158.00,168.00,178.00
7007,Lighting,LED 15-21 W replacing 53 W halogen (75 W equivalent) - outdoor,Home Energy Improvement Program,SF,NLI,Retrofit,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,11.00,11.00,11.00,11.00,12.00,12.00,12.00,13.00,8.00,16.00,24.00,33.00,42.00,50.00,60.00,69.00,78.00,88.00,98.00,109.00,119.00,130.00,141.00,152.00,162.00,173.00,184.00,195.00
7021,Lighting,LED 4 W replacing 20 W MR16 - outdoor,Residential Lighting Efficiency Program,SF,NLI,ROB,1.00,1.00,2.00,4.00,5.00,9.00,14.00,20.00,27.00,34.00,40.00,44.00,47.00,49.00,49.00,48.00,48.00,47.00,45.00,44.00,1.00,2.00,4.00,8.00,13.00,22.00,36.00,56.00,82.00,116.00,156.00,200.00,248.00,297.00,346.00,394.00,442.00,489.00,533.00,576.00
7140,Lighting,LED Outdoor Specialty Lamp - 10 watt avg.,CAMR,MF,LI,ROB,3.00,7.00,11.00,16.00,26.00,39.00,57.00,76.00,95.00,111.00,124.00,128.00,124.00,111.00,90.00,67.00,46.00,28.00,15.00,6.00,3.00,10.00,21.00,37.00,63.00,102.00,159.00,234.00,328.00,437.00,559.00,683.00,801.00,904.00,982.00,1035.00,1064.00,1074.00,1070.00,1057.00
1045,Appliance,ENERGY STAR Refrigerator,Refrigerator Exchange,MF,NLI,ROB,1.00,2.00,5.00,8.00,12.00,19.00,30.00,43.00,57.00,70.00,79.00,85.00,89.00,89.00,88.00,87.00,84.00,81.00,77.00,70.00,1.00,3.00,8.00,16.00,28.00,47.00,77.00,120.00,178.00,247.00,326.00,411.00,500.00,589.00,677.00,763.00,847.00,926.00,1002.00,1068.00
4009,Cooling,"ENERGY STAR room air conditioner, 14,000 to 19,999 Btuh",Efficient Product Marketplace,SF,NLI,ROB,1.00,4.00,11.00,19.00,27.00,45.00,61.00,73.00,78.00,78.00,74.00,67.00,60.00,52.00,34.00,17.00,6.00,0.00,0.00,0.00,1.00,5.00,16.00,35.00,61.00,106.00,167.00,240.00,318.00,396.00,469.00,535.00,592.00,640.00,667.00,674.00,669.00,658.00,646.00,635.00
6051,HVAC,"Heat pump, 16 SEER, 8.4 HSPF (after 1/1/15)",Consumer Rebate Program,MF,All,ROB,0.00,3.00,8.00,12.00,18.00,31.00,45.00,58.00,66.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,67.00,63.00,58.00,52.00,0.00,3.00,11.00,23.00,41.00,72.00,117.00,175.00,241.00,311.00,381.00,451.00,521.00,591.00,661.00,731.00,797.00,858.00,914.00,963.00
2004,Behavior,Home Energy Reports,Behavioral Program - Future Offering,MF,All,NC,3.00,5.00,19.00,43.00,77.00,123.00,188.00,278.00,396.00,470.00,519.00,569.00,618.00,669.00,719.00,771.00,822.00,874.00,926.00,979.00,3.00,5.00,19.00,43.00,77.00,123.00,188.00,278.00,396.00,470.00,519.00,569.00,618.00,669.00,719.00,771.00,822.00,874.00,926.00,979.00
3086,Building Shell,Residential Solar Screen_N/A_AC,Consumer Rebate Program - Future Offering,MF,NLI,Retrofit,152.00,195.00,151.00,114.00,85.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.00,346.00,494.00,606.00,687.00,746.00,740.00,735.00,728.00,720.00,712.00,682.00,645.00,615.00,591.00,570.00,551.00,541.00,531.00,522.00
3118,Building Shell,Residential Windows_Gas_AC,Consumer Rebate Program,MF,All,Retrofit,77.00,79.00,80.00,82.00,83.00,85.00,86.00,88.00,89.00,90.00,91.00,92.00,93.00,94.00,95.00,96.00,96.00,97.00,98.00,98.00,77.00,155.00,234.00,314.00,395.00,477.00,560.00,644.00,726.00,809.00,891.00,971.00,1051.00,1130.00,1208.00,1283.00,1356.00,1428.00,1501.00,1574.00
7125,Lighting,LED 14-18 W replacing 75 W halogen downlight - indoor,CAMR,MF,LI,Retrofit,66.00,64.00,63.00,61.00,60.00,58.00,57.00,55.00,54.00,52.00,51.00,50.00,48.00,47.00,46.00,45.00,44.00,43.00,42.00,41.00,66.00,130.00,193.00,254.00,313.00,371.00,427.00,482.00,536.00,588.00,639.00,688.00,737.00,784.00,830.00,865.00,900.00,933.00,966.00,997.00
